Item_Identifier,Low_Fat,Regular,Dairy,Soft_Drinks,Meat,Fruits_Vegetables,Household,Baking,Snack,Fronzen_Foods,Breakfast,Health_Hygiene,Hard_Drinks,Canned,Breads,Starchy,Others,Seafood,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Visibility,Item_Weight,Item_Identifier_8,Item_Identifier_6,Item_Identifier_7,Item_Identifier_3,Item_Identifier_5,Item_Identifier_4,Item_Identifier_9,Item_Identifier_2,Item_Identifier_1,Outlet_Year,Outlet_Freq
DRI23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,162.0578,OUT035,2004,1,2,2,3209.156,0.1374293684,18.85,0,1,0,0,0,0,0,0,0,5506,5506
DRD01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2614,OUT049,1999,2,1,2,386.8298,0.0613361044,12.1,0,0,0,0,1,0,0,0,0,5423,5423
FDY02,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.091,OUT045,2002,2,2,2,3418.883,0.10847258333333333,8.945,0,0,1,0,0,0,0,0,0,5471,5471
FDG38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.6224,OUT049,1999,2,1,2,1704.448,0.05783150885714285,8.975,1,0,0,0,0,0,0,0,0,5423,5423
NCG30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,124.4046,OUT049,1999,2,1,2,1120.5414,0.12633851166666668,20.2,0,1,0,0,0,0,0,0,0,5423,5423
FDO31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80.696,OUT018,2009,2,3,3,559.272,0.0290061884,6.76,0,0,0,0,1,0,0,0,0,5436,5436
NCU42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,168.1474,OUT045,2002,2,2,2,4211.185,0.019533576333333334,9.0,0,1,0,0,0,0,0,0,0,5471,5471
NCG30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123.1046,OUT045,2002,2,2,2,1120.5414,0.12633851166666668,20.2,0,1,0,0,0,0,0,0,0,5471,5471
NCA30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,189.1872,OUT046,1997,1,1,2,567.2616,0.15113708650000002,19.0,0,0,0,0,1,0,0,0,0,5393,5393
FDF29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,129.431,OUT013,1987,3,3,2,3505.437,0.0199332482,15.1,0,0,0,0,1,0,0,0,0,5485,5485
FDI14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142.7496,OUT049,1999,2,1,2,3528.74,0.08978386314285715,14.1,0,0,1,0,0,0,0,0,0,5423,5423
FDY57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,94.9752,OUT049,1999,2,1,2,1342.2528,0.1214671492857143,20.2,0,0,1,0,0,0,0,0,0,5423,5423
FDT27,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232.9616,OUT027,1985,2,3,4,3515.424,0.0695337868,11.395,0,0,0,0,1,0,0,0,0,8702,5481
FDM46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.712,OUT027,1985,2,3,4,3635.268,0.1599214904,7.365,0,0,0,0,1,0,0,0,0,8702,5481
NCD30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98.1726,OUT027,1985,2,3,4,978.726,0.0268653165,19.7,0,0,0,1,0,0,0,0,0,8702,5481
FDJ15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.3608,OUT027,1985,2,3,4,6064.1064,0.023332644,11.35,0,0,0,0,1,0,0,0,0,8702,5481
NCW05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108.8938,OUT045,2002,2,2,2,3644.5892,0.148337856,20.25,0,0,0,0,0,0,0,1,0,5471,5471
FDT13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,187.7214,OUT010,1998,1,3,1,188.4214,0.022083251499999998,14.85,0,0,0,0,1,0,0,0,0,3400,3400
NCP06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149.7366,OUT010,1998,1,3,1,151.1366,0.043058524285714286,20.7,0,0,1,0,0,0,0,0,0,3400,3400
FDP03,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,122.1388,OUT045,2002,2,2,2,2352.9372,0.0680733325,5.15,0,0,1,0,0,0,0,0,0,5471,5471
NCM30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.2796,OUT019,1985,1,1,1,41.2796,0.074567933,19.1,0,0,1,0,0,0,0,0,0,8702,3221
FDK20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,124.3072,OUT013,1987,3,3,2,5022.7952,0.046089524,12.6,1,0,0,0,0,0,0,0,0,5485,5485
FDX01,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,114.915,OUT049,1999,2,1,2,2796.36,0.026888541666666665,10.1,0,1,0,0,0,0,0,0,0,5423,5423
FDV57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179.666,OUT017,2007,3,2,2,6471.576,0.06591680520000001,15.25,0,0,1,0,0,0,0,0,0,5419,5419
FDY34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.1842,OUT045,2002,2,2,2,2984.1156,0.01263723,10.5,0,0,0,0,1,0,0,0,0,5471,5471
FDP37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126.9994,OUT019,1985,1,1,1,385.4982,0.1649094818,15.6,0,0,0,0,1,0,0,0,0,8702,3221
FDP22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.8666,OUT035,2004,1,2,2,461.3994,0.0993923692,14.65,0,1,0,0,0,0,0,0,0,5506,5506
FDS25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108.7228,OUT046,1997,1,1,2,2542.0244,0.1402021992,6.885,0,0,0,0,1,0,0,0,0,5393,5393
NCY18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,176.0054,OUT018,2009,2,3,3,2626.581,0.033509617444444445,7.285,0,0,0,0,0,0,1,0,0,5436,5436
FDO08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165.1526,OUT013,1987,3,3,2,1480.0734,0.0691476222,11.1,0,1,0,0,0,0,0,0,0,5485,5485
NCI43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.6376,OUT027,1985,2,3,4,1677.816,0.025985438833333332,19.85,0,1,0,0,0,0,0,0,0,8702,5481
FDH16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.683,OUT046,1997,1,1,2,988.713,0.052571495600000004,10.5,0,0,0,0,1,0,0,0,0,5393,5393
NCZ05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104.699,OUT019,1985,1,1,1,103.199,0.072662345,8.485,0,0,0,1,0,0,0,0,0,8702,3221
DRE49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.9024,OUT045,2002,2,2,2,2732.4432,0.023333338571428573,20.75,0,0,0,0,0,0,1,0,0,5471,5471
FDO09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,261.091,OUT027,1985,2,3,4,5522.811,0.12522225979999999,13.5,0,1,0,0,0,0,0,0,0,8702,5481
FDA08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,164.6526,OUT013,1987,3,3,2,2137.8838,0.05636984216666666,11.85,0,1,0,0,0,0,0,0,0,5485,5485
NCD55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.1454,OUT017,2007,3,2,2,503.3448,0.028444142999999998,14.0,0,0,0,0,0,1,0,0,0,5419,5419
NCR50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,154.634,OUT013,1987,3,3,2,4287.752,0.011807912,20.2,0,0,0,0,0,1,0,0,0,5485,5485
NCC06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,127.0336,OUT049,1999,2,1,2,3962.8416,0.027029403,19.0,0,0,0,0,0,1,0,0,0,5423,5423
FDC34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154.5972,OUT013,1987,3,3,2,1869.5664,0.1945755455,16.0,0,1,0,0,0,0,0,0,0,5485,5485
FDQ49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155.563,OUT019,1985,1,1,1,469.389,0.045141588999999996,20.2,0,0,0,0,1,0,0,0,0,8702,3221
FDS60,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,181.666,OUT013,1987,3,3,2,1438.128,0.03247328425,20.85,0,0,0,0,0,1,0,0,0,5485,5485
FDP10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107.6622,OUT013,1987,3,3,2,1270.3464,0.12815190314285713,19.0,0,0,1,0,0,0,0,0,0,5485,5485
FDW46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64.3484,OUT035,2004,1,2,2,2218.4456,0.07922537166666667,13.0,0,1,0,0,0,0,0,0,0,5506,5506
FDG53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141.618,OUT010,1998,1,3,1,139.818,0.051085071,10.0,0,1,0,0,0,0,0,0,0,3400,3400
FDP57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103.999,OUT035,2004,1,2,2,1857.582,0.05259579825,17.5,0,0,0,0,1,0,0,0,0,5506,5506
NCP43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181.766,OUT019,1985,1,1,1,179.766,0.0351244958,17.75,0,0,0,0,1,0,0,0,0,8702,3221
FDW49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,180.2002,OUT017,2007,3,2,2,5193.9058,0.09036129325,19.5,0,0,0,0,0,0,1,0,0,5419,5419
FDA28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,124.2362,OUT010,1998,1,3,1,377.5086,0.05320742666666667,16.1,0,1,0,0,0,0,0,0,0,3400,3400
NCS42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.2146,OUT035,2004,1,2,2,2554.0088,0.0695383285,8.6,0,0,0,0,0,1,0,0,0,5506,5506
FDP21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188.1872,OUT027,1985,2,3,4,6239.8776,0.030604306499999998,7.42,0,0,0,0,0,1,0,0,0,8702,5481
DRJ39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.1482,OUT046,1997,1,1,2,3066.6748,0.0363275035,20.25,0,1,0,0,0,0,0,0,0,5393,5393
FDH12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105.028,OUT017,2007,3,2,2,2556.672,0.10109719625000001,9.6,0,0,0,0,0,1,0,0,0,5419,5419
FDQ13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83.0908,OUT049,1999,2,1,2,1593.9252,0.011969307833333333,11.1,0,1,0,0,0,0,0,0,0,5423,5423
NCQ06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,254.7014,OUT018,2009,2,3,3,5100.028,0.04534856444444444,13.0,0,0,0,0,0,0,1,0,0,5436,5436
FDL40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,94.741,OUT027,1985,2,3,4,1641.197,0.012917764,17.7,0,0,1,0,0,0,0,0,0,8702,5481
NCE54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.3354,OUT018,2009,2,3,3,1880.885,0.029792326714285715,20.7,1,0,0,0,0,0,0,0,0,5436,5436
FDL58,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262.3568,OUT010,1998,1,3,1,790.9704,0.08135668242857143,5.78,1,0,0,0,0,0,0,0,0,3400,3400
FDW38,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0298,OUT018,2009,2,3,3,377.5086,0.1575039298,5.325,0,0,1,0,0,0,0,0,0,5436,5436
FDD17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,238.1906,OUT013,1987,3,3,2,3327.6684,0.036336647166666666,7.5,0,0,1,0,0,0,0,0,0,5485,5485
FDK25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166.6474,OUT049,1999,2,1,2,4211.185,0.17656854816666667,11.6,0,1,0,0,0,0,0,0,0,5423,5423
FDR22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109.9544,OUT027,1985,2,3,4,5257.1568,0.020371835,19.35,0,0,1,0,0,0,0,0,0,8702,5481
FDU35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,99.87,OUT045,2002,2,2,2,1498.05,0.1057110225,6.44,0,0,0,0,0,1,0,0,0,5471,5471
FDR35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198.9742,OUT045,2002,2,2,2,995.371,0.020703022857142855,12.5,0,0,1,0,0,0,0,0,0,5471,5471
NCZ18,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,253.5698,OUT018,2009,2,3,3,3805.047,0.20958492166666667,7.825,0,0,1,0,0,0,0,0,0,5436,5436
FDF22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,212.3218,OUT010,1998,1,3,1,427.4436,0.061704527,6.865,1,0,0,0,0,0,0,0,0,3400,3400
FDD17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,238.7906,OUT045,2002,2,2,2,4040.7402,0.036336647166666666,7.5,0,0,1,0,0,0,0,0,0,5471,5471
DRD37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.206,OUT046,1997,1,1,2,1211.756,0.015198772285714287,9.8,0,0,1,0,0,0,0,0,0,5393,5393
FDC08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225.472,OUT046,1997,1,1,2,3169.208,0.11509383083333334,19.0,0,1,0,0,0,0,0,0,0,5393,5393
FDU57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150.8708,OUT046,1997,1,1,2,2407.5328,0.10155710300000001,8.27,0,0,0,0,1,0,0,0,0,5393,5393
FDZ58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.8072,OUT049,1999,2,1,2,2450.144,0.057820340000000005,17.85,0,0,1,0,0,0,0,0,0,5423,5423
FDY01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,116.4834,OUT035,2004,1,2,2,1958.1178,0.17047961825,11.8,0,0,0,0,0,1,0,0,0,5506,5506
FDG09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187.1556,OUT018,2009,2,3,3,4693.89,0.05156476211111111,20.6,0,0,0,0,0,0,1,0,0,5436,5436
NCE54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,73.9354,OUT046,1997,1,1,2,677.1186,0.029792326714285715,20.7,1,0,0,0,0,0,0,0,0,5393,5393
FDB34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87.0198,OUT045,2002,2,2,2,2442.1544,0.029202658142857142,15.25,0,0,1,0,0,0,0,0,0,5471,5471
FDT24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.2328,OUT046,1997,1,1,2,1544.656,0.20693668533333334,12.35,1,0,0,0,0,0,0,0,0,5393,5393
FDZ08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83.0592,OUT013,1987,3,3,2,743.0328,0.11005425349999999,12.5,0,0,1,0,0,0,0,0,0,5485,5485
NCI54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,108.9912,OUT049,1999,2,1,2,1965.4416,0.03959349,15.2,0,0,0,0,0,0,1,0,0,5423,5423
FDU34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.6046,OUT049,1999,2,1,2,2988.1104,0.07527494614285714,18.25,0,0,1,0,0,0,0,0,0,5423,5423
FDP23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,218.9166,OUT013,1987,3,3,2,2394.8826,0.035596378250000005,6.71,0,0,0,0,1,0,0,0,0,5485,5485
NCV29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176.7686,OUT019,1985,1,1,1,888.843,0.029355673400000004,11.8,0,0,0,0,1,0,0,0,0,8702,3221
FDG10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57.2588,OUT027,1985,2,3,4,801.6232,0.013538722833333334,6.63,0,1,0,0,0,0,0,0,0,8702,5481
FDZ56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,167.5474,OUT019,1985,1,1,1,1010.6844,0.028948053833333334,16.25,0,1,0,0,0,0,0,0,0,8702,3221
NCL41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.3216,OUT035,2004,1,2,2,276.9728,0.04703807283333333,12.35,0,1,0,0,0,0,0,0,0,5506,5506
FDM39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.7002,OUT013,1987,3,3,2,4477.505,0.060675818400000005,6.42,0,0,0,0,1,0,0,0,0,5485,5485
NCZ54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161.3552,OUT049,1999,2,1,2,7148.0288,0.09383050716666667,14.65,0,0,1,0,0,0,0,0,0,5423,5423
FDT59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,229.4668,OUT049,1999,2,1,2,4837.7028,0.0159328376,13.65,0,1,0,0,0,0,0,0,0,5423,5423
FDV20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128.3678,OUT018,2009,2,3,3,1398.8458,0.07197039371428571,20.2,1,0,0,0,0,0,0,0,0,5436,5436
NCE43,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,172.2448,OUT017,2007,3,2,2,1874.8928,0.11739497039999999,12.5,0,0,0,0,1,0,0,0,0,5419,5419
FDP15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255.433,OUT027,1985,2,3,4,9227.988,0.083536071,15.2,0,0,0,0,0,0,0,1,0,8702,5481
FDO16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.225,OUT018,2009,2,3,3,2247.075,0.0171672942,5.48,0,0,0,0,1,0,0,0,0,5436,5436
NCP41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109.4596,OUT019,1985,1,1,1,647.1576,0.021997552,16.6,0,0,0,0,0,1,0,0,0,8702,3221
DRD01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2614,OUT045,2002,2,2,2,552.614,0.0613361044,12.1,0,0,0,0,1,0,0,0,0,5471,5471
FDM56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107.9912,OUT017,2007,3,2,2,1419.4856,0.083367473,16.7,0,0,0,0,1,0,0,0,0,5419,5419
FDS22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.9428,OUT045,2002,2,2,2,307.5996,0.023163629,16.85,0,0,0,1,0,0,0,0,0,5471,5471
FDX20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,227.072,OUT049,1999,2,1,2,4074.696,0.04614628388888889,7.365,0,0,0,0,0,0,1,0,0,5423,5423
FDE34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,183.6634,OUT017,2007,3,2,2,2362.9242,0.12020703266666667,9.195,0,1,0,0,0,0,0,0,0,5419,5419
FDV50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.373,OUT046,1997,1,1,2,985.384,0.1228274456,14.3,0,0,0,0,1,0,0,0,0,5393,5393
NCU17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,101.2674,OUT017,2007,3,2,2,2241.0828,0.0930115055,5.32,0,0,1,0,0,0,0,0,0,5419,5419
NCP53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,235.6906,OUT027,1985,2,3,4,5704.5744,0.0329236915,14.75,0,0,0,0,0,1,0,0,0,8702,5481
FDW09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.2302,OUT010,1998,1,3,1,79.2302,0.02842905985714286,13.65,0,0,1,0,0,0,0,0,0,3400,3400
FDW55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,248.6092,OUT046,1997,1,1,2,3237.1196,0.025639529,12.6,0,0,0,0,1,0,0,0,0,5393,5393
NCE31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.6216,OUT027,1985,2,3,4,934.7832,0.200588393,7.67,1,0,0,0,0,0,0,0,0,8702,5481
FDO49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.7008,OUT046,1997,1,1,2,961.4152,0.039229479,10.6,0,0,0,0,0,1,0,0,0,5393,5393
FDH34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184.6582,OUT019,1985,1,1,1,185.7582,0.0357796798,8.63,0,0,0,0,1,0,0,0,0,8702,3221
FDJ38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,188.553,OUT013,1987,3,3,2,3795.06,0.0402743095,8.6,0,1,0,0,0,0,0,0,0,5485,5485
FDG32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224.0772,OUT046,1997,1,1,2,1556.6404,0.194919861,19.85,0,0,1,0,0,0,0,0,0,5393,5393
DRQ35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,125.5388,OUT017,2007,3,2,2,2848.2924,0.04233645442857143,9.3,0,0,1,0,0,0,0,0,0,5419,5419
FDK25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,167.8474,OUT019,1985,1,1,1,336.8948,0.17656854816666667,11.6,0,1,0,0,0,0,0,0,0,8702,3221
FDD58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.67,OUT018,2009,2,3,3,1897.53,0.06683014150000001,7.76,0,1,0,0,0,0,0,0,0,5436,5436
FDB15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.2568,OUT035,2004,1,2,2,4218.5088,0.15018024814285713,10.895,0,0,1,0,0,0,0,0,0,5506,5506
DRF60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.1564,OUT018,2009,2,3,3,5243.8408,0.05222907933333334,10.8,0,0,0,0,0,1,0,0,0,5436,5436
FDH04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.0488,OUT019,1985,1,1,1,271.6464,0.01353554525,6.114999999999999,0,0,0,0,0,1,0,0,0,8702,3221
FDM04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.8666,OUT049,1999,2,1,2,1384.1982,0.047201213666666665,9.195,0,1,0,0,0,0,0,0,0,5423,5423
FDO58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.0526,OUT049,1999,2,1,2,3124.5994,0.039575619166666666,19.6,0,1,0,0,0,0,0,0,0,5423,5423
FDQ24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,253.3724,OUT017,2007,3,2,2,6795.1548,0.08489050919999999,15.7,0,0,0,0,1,0,0,0,0,5419,5419
DRP35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,127.4336,OUT045,2002,2,2,2,894.8352,0.099416358875,18.85,1,0,0,0,0,0,0,0,0,5471,5471
DRI47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,144.5128,OUT013,1987,3,3,2,3307.6944,0.023285561166666666,14.699999999999998,0,1,0,0,0,0,0,0,0,5485,5485
FDF35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,108.5938,OUT013,1987,3,3,2,1393.5194,0.15424242059999999,15.0,0,0,0,0,1,0,0,0,0,5485,5485
FDP31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.0168,OUT046,1997,1,1,2,639.168,0.1616567188,21.1,0,0,0,0,1,0,0,0,0,5393,5393
FDQ52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,248.3434,OUT018,2009,2,3,3,6208.585,0.119492846,17.0,0,1,0,0,0,0,0,0,0,5436,5436
FDM12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188.6214,OUT035,2004,1,2,2,565.2642,0.08574765333333334,16.7,0,0,0,1,0,0,0,0,0,5506,5506
NCS42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.5146,OUT046,1997,1,1,2,2006.7212,0.0695383285,8.6,0,0,0,0,0,1,0,0,0,5393,5393
FDO31,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.296,OUT017,2007,3,2,2,1118.544,0.0290061884,6.76,0,0,0,0,1,0,0,0,0,5419,5419
FDU19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173.9422,OUT046,1997,1,1,2,3103.9596,0.04682680842857143,8.77,1,0,0,0,0,0,0,0,0,5393,5393
NCE19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.4956,OUT027,1985,2,3,4,2129.2284,0.10296173485714286,8.97,0,0,1,0,0,0,0,0,0,8702,5481
FDR16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,213.2218,OUT035,2004,1,2,2,7266.5412,0.10520840733333332,5.845,0,0,0,1,0,0,0,0,0,5506,5506
FDF56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,181.9976,OUT045,2002,2,2,2,5432.928,0.13841744611111112,16.7,0,0,0,0,0,0,1,0,0,5471,5471
DRJ59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38.8164,OUT010,1998,1,3,1,77.2328,0.0219934952,11.65,0,1,0,0,0,0,0,0,0,3400,3400
FDH16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88.283,OUT027,1985,2,3,4,2157.192,0.052571495600000004,10.5,0,0,0,0,1,0,0,0,0,8702,5481
FDI28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.3302,OUT049,1999,2,1,2,1267.6832,0.02633039416666667,14.3,0,1,0,0,0,0,0,0,0,5423,5423
FDC58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.7428,OUT027,1985,2,3,4,615.1992,0.0420336335,10.195,0,0,0,0,1,0,0,0,0,8702,5481
FDU13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,148.0418,OUT046,1997,1,1,2,1471.418,0.20802916828571427,8.355,1,0,0,0,0,0,0,0,0,5393,5393
FDX58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,183.095,OUT046,1997,1,1,2,1830.95,0.047468113374999996,13.15,1,0,0,0,0,0,0,0,0,5393,5393
FDU16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.5908,OUT045,2002,2,2,2,922.7988,0.0582961575,19.25,0,0,0,1,0,0,0,0,0,5471,5471
